Cross_ID	Entry	Awns	WDR	flowering	Powdery_mildew	SNB	Location	Height	days_to_head
UX2031	UX2031-87	+	3	4/15/2022	2	NA	Raleigh	75	161
UX2031	UX2031-80	-	2	4/28/2022	0	NA	Raleigh	80	174
UX2031	UX2031-108	-	1	4/12/2022	0	NA	Raleigh	80	158
Parent	NC08-23383	-	2	4/14/2022	0	NA	Raleigh	75	160
UX2031	UX2031-94	-	3	4/14/2022	2	NA	Raleigh	70	160
Parent	ARGA051160-14LE31	-	2	4/14/2022	1	NA	Raleigh	85	160
UX2031	UX2031-82	+	3	4/13/2022	0	NA	Raleigh	65	159
UX2031	UX2031-11	-	2	4/21/2022	2	NA	Raleigh	95	167
UX2031	UX2031-64	-	1	4/30/2022	2	NA	Raleigh	85	176
UX2031	UX2031-47	+	2	4/13/2022	2	NA	Raleigh	75	159
UX2031	UX2031-76	-	2	4/14/2022	1	NA	Raleigh	80	160
UX2031	UX2031-142	+	3	4/27/2022	0	NA	Raleigh	85	173
UX2031	UX2031-83	+	2	4/19/2022	0	NA	Raleigh	65	165
UX2031	UX2031-144	+	2	5/1/2022	0	NA	Raleigh	85	177
Parent	GA001138-8E36	+	2	4/16/2022	0	NA	Raleigh	100	162
UX2031	UX2031-127	-	2	4/12/2022	0	NA	Raleigh	80	158
UX2031	UX2031-129	-	2	4/12/2022	1	NA	Raleigh	80	158
UX2031	UX2031-77	-	3	4/21/2022	3	NA	Raleigh	80	167
UX2031	UX2031-52	+	1	4/20/2022	0	NA	Raleigh	95	166
UX2031	UX2031-19	+	2	4/30/2022	3	NA	Raleigh	95	176
Parent	AGS2000	+	2	4/13/2022	1	NA	Raleigh	85	159
UX2031	UX2031-20	+	3	4/27/2022	0	NA	Raleigh	85	173
UX2031	UX2031-140	+	2	4/16/2022	0	NA	Raleigh	85	162
UX2031	UX2031-102	-	1	4/13/2022	2	NA	Raleigh	85	159
UX2031	UX2031-62	-	1	4/21/2022	0	NA	Raleigh	85	167
Parent	GA06493-13LE6	+	2	4/15/2022	0	NA	Raleigh	90	161
UX2031	UX2031-26	-	2	4/16/2022	0	NA	Raleigh	80	162
UX2031	UX2031-81	+	3	4/29/2022	3	NA	Raleigh	85	175
UX2031	UX2031-68	*	3	4/14/2022	0	NA	Raleigh	75	160
UX2031	UX2031-88	+	1	4/14/2022	1	NA	Raleigh	75	160
UX2031	UX2031-23	-	1	4/30/2022	3	NA	Raleigh	85	176
Parent	NC8248-1	+	3	4/13/2022	1	NA	Raleigh	80	159
UX2010	UX2010-159	+	3	4/15/2022	0	NA	Raleigh	85	161
UX2010	UX2010-141	+	3	4/15/2022	0	NA	Raleigh	90	161
UX2010	UX2010-156	+	2	4/19/2022	0	NA	Raleigh	90	165
UX2010	UX2010-152	+	2	4/19/2022	0	NA	Raleigh	80	165
UX2010	UX2010-130	+	3	4/18/2022	1	NA	Raleigh	115	164
UX2010	UX2010-126	+	3	4/14/2022	1	NA	Raleigh	90	160
Parent	GA05450-EL52	+	3	4/10/2022	0	NA	Raleigh	85	156
UX2010	UX2010-107	+	1	4/16/2022	1	NA	Raleigh	80	162
UX2010	UX2010-93	+	3	4/14/2022	1	NA	Raleigh	70	160
UX2010	UX2010-117	+	2	4/16/2022	0	NA	Raleigh	90	162
UX2010	UX2010-124	+	2	4/29/2022	2	NA	Raleigh	90	175
UX2010	UX2010-157	+	1	4/20/2022	1	NA	Raleigh	85	166
Parent	ARGA051160-14LE31	-	3	4/16/2022	1	NA	Raleigh	90	162
UX2010	UX2010-115	+	2	4/17/2022	2	NA	Raleigh	80	163
UX2010	UX2010-101	+	2	4/18/2022	1	NA	Raleigh	100	164
UX2010	UX2010-92	+	1	4/15/2022	NA	NA	Raleigh	85	161
UX2010	UX2010-106	+	1	4/17/2022	NA	NA	Raleigh	80	163
UX2010	UX2010-149	+	3	4/15/2022	NA	NA	Raleigh	80	161
UX2010	UX2010-155	+	2	4/15/2022	NA	NA	Raleigh	90	161
UX2010	UX2010-132	+	2	4/18/2022	NA	NA	Raleigh	95	164
UX2010	UX2010-109	+	2	4/15/2022	NA	NA	Raleigh	85	161
Parent	Hilliard	+	2	4/14/2022	NA	NA	Raleigh	80	160
UX2010	UX2010-127	+	3	4/16/2022	NA	NA	Raleigh	85	162
Parent	SS8641	-	3	4/13/2022	NA	NA	Raleigh	85	159
UX2010	UX2010-113	+	3	4/11/2022	NA	NA	Raleigh	75	157
UX2010	UX2010-99	+	1	4/17/2022	NA	NA	Raleigh	90	163
UX2010	UX2010-112	+	2	4/14/2022	NA	NA	Raleigh	85	160
UX2010	UX2010-125	+	2	4/16/2022	NA	NA	Raleigh	75	162
UX2010	UX2010-150	+	1	4/17/2022	NA	NA	Raleigh	80	163
UX2010	UX2010-142	+	3	4/18/2022	NA	NA	Raleigh	90	164
Parent	TX12D4896	+	3	4/14/2022	NA	NA	Raleigh	85	160
UX2010	UX2010-146	+	3	4/14/2022	NA	NA	Raleigh	90	160
Parent	MPV57	-	2	4/11/2022	NA	NA	Raleigh	90	157
UX2010	UX2010-131	+	1	4/16/2022	NA	NA	Raleigh	100	162
UX2010	UX2010-153	+	1	4/24/2022	NA	NA	Raleigh	80	170
UX2010	UX2010-164	+	3	4/12/2022	NA	NA	Raleigh	80	158
UX2010	UX2010-165	+	2	4/16/2022	NA	NA	Raleigh	95	162
UX2010	UX2010-162	+	1	4/15/2022	NA	NA	Raleigh	95	161
UX2010	UX2010-122	+	2	4/27/2022	NA	NA	Raleigh	90	173
UX2010	UX2010-97	+	2	4/16/2022	NA	NA	Raleigh	110	162
UX2010	UX2010-151	+	2	4/10/2022	NA	NA	Raleigh	100	156
UX2010	UX2010-147	+	2	4/15/2022	NA	NA	Raleigh	90	161
Parent	NC08-23383	-	2	4/16/2022	NA	NA	Raleigh	85	162
UX2010	UX2010-168	+	2	4/14/2022	NA	NA	Raleigh	80	160
Parent	LA09264C-P2	+	4	4/14/2022	NA	NA	Raleigh	80	160
UX2010	UX2010-116	+	3	4/9/2022	NA	NA	Raleigh	80	155
UX2010	UX2010-123	+	3	4/9/2022	NA	NA	Raleigh	80	155
UX2010	UX2010-104	+	1	4/12/2022	NA	NA	Raleigh	90	158
UX2010	UX2010-120	+	2	4/15/2022	NA	NA	Raleigh	95	161
UX2010	UX2010-121	+	2	4/8/2022	NA	NA	Raleigh	65	154
UX2010	UX2010-148	+	1	4/15/2022	NA	NA	Raleigh	80	161
UX2010	UX2010-111	+	2	4/22/2022	NA	NA	Raleigh	95	168
UX2010	UX2010-105	+	3	4/9/2022	NA	NA	Raleigh	95	155
UX2010	UX2010-91	+	1	4/20/2022	NA	NA	Raleigh	90	166
Parent	AGS2000	+	2	4/13/2022	NA	NA	Raleigh	95	159
UX2010	UX2010-134	+	2	4/15/2022	NA	NA	Raleigh	80	161
UX2010	UX2010-154	+	1	4/21/2022	NA	NA	Raleigh	95	167
UX2010	UX2010-65	+	2	4/12/2022	NA	NA	Raleigh	100	158
UX2010	UX2010-135	+	3	4/12/2022	NA	NA	Raleigh	80	158
Parent	GA00190-7A14	+	3	4/12/2022	NA	NA	Raleigh	105	158
UX2010	UX2010-158	+	2	4/14/2022	NA	NA	Raleigh	85	160
UX2010	UX2010-133	+	2	4/18/2022	NA	NA	Raleigh	85	164
UX2010	UX2010-88	+	4	4/8/2022	NA	NA	Raleigh	90	154
UX2010	UX2010-119	+	2	4/26/2022	NA	NA	Raleigh	90	172
Parent	NC8248-1	+	3	4/9/2022	NA	NA	Raleigh	85	155
UX2010	UX2010-94	+	2	4/16/2022	NA	NA	Raleigh	90	162
UX2010	UX2010-98	+	2	4/14/2022	NA	NA	Raleigh	80	160
UX2010	UX2010-144	+	4	4/15/2022	NA	NA	Raleigh	90	161
UX2010	UX2010-100	+	3	4/16/2022	NA	NA	Raleigh	100	162
UX2010	UX2010-63	+	3	4/12/2022	NA	NA	Raleigh	100	158
UX2010	UX2010-129	+	2	4/13/2022	NA	NA	Raleigh	90	159
UX2010	UX2010-139	+	2	4/17/2022	NA	NA	Raleigh	95	163
UX2010	UX2010-81	+	3	4/14/2022	NA	NA	Raleigh	95	160
UX2010	UX2010-95	+	2	4/20/2022	NA	NA	Raleigh	95	166
Parent	GA06493-13LE6	+	1	4/20/2022	NA	NA	Raleigh	85	166
UX2010	UX2010-103	+	2	4/16/2022	NA	NA	Raleigh	95	162
Parent	GA001138-8E36	+	3	4/16/2022	NA	NA	Raleigh	100	162
UX2010	UX2010-114	+	2	4/15/2022	NA	NA	Raleigh	95	161
UX2010	UX2010-136	+	3	4/15/2022	NA	NA	Raleigh	85	161
UX1992	UX1992-140	+	2	4/13/2022	3	4	Raleigh	90	159
UX1992	UX1992-10	+	3	4/14/2022	3	4	Raleigh	80	160
UX1992	UX1992-93	+	2	4/14/2022	1	4	Raleigh	80	160
UX1992	UX1992-149	+	1	4/21/2022	4	4	Raleigh	80	167
UX1992	UX1992-36	+	2	4/14/2022	3	5	Raleigh	85	160
UX1992	UX1992-126	+	2	4/12/2022	1	5	Raleigh	85	158
UX1992	UX1992-5	+	1	4/19/2022	0	5	Raleigh	85	165
UX1992	UX1992-32	+	1	4/18/2022	1	4	Raleigh	80	164
UX1992	UX1992-54	+	2	4/14/2022	0	3	Raleigh	85	160
Parent	Hilliard	+	2	4/14/2022	1	4	Raleigh	90	160
UX1992	UX1992-74	+	2	4/15/2022	1	3	Raleigh	95	161
Parent	NC08-23383	-	2	4/16/2022	1	6	Raleigh	80	162
UX1992	UX1992-3	+	1	4/16/2022	0	6	Raleigh	80	162
UX1992	UX1992-29	+	3	4/15/2022	0	4	Raleigh	85	161
UX1992	UX1992-121	+	2	4/15/2022	0	3	Raleigh	90	161
UX1992	UX1992-170	+	3	4/11/2022	0	2	Raleigh	85	157
UX1992	UX1992-110	+	2	4/18/2022	0	3	Raleigh	90	164
UX1992	UX1992-161	+	3	4/14/2022	1	3	Raleigh	90	160
Parent	SS8641	-	3	4/12/2022	0	3	Raleigh	90	158
UX1992	UX1992-118	+	2	4/15/2022	1	2	Raleigh	80	161
Parent	AGS2000	+	3	4/12/2022	3	4	Raleigh	85	158
UX1992	UX1992-98	+	2	4/13/2022	0	4	Raleigh	90	159
UX1992	UX1992-124	+	2	4/16/2022	4	3	Raleigh	85	162
UX1992	UX1992-102	+	3	4/14/2022	1	3	Raleigh	75	160
UX1992	UX1992-41	+	1	4/21/2022	3	3	Raleigh	75	167
UX1992	UX1992-20	+	3	4/11/2022	2	5	Raleigh	85	157
UX1992	UX1992-173	+	2	4/13/2022	0	2	Raleigh	85	159
UX1992	UX1992-106	+	2	4/14/2022	1	3	Raleigh	80	160
UX1992	UX1992-134	+	2	4/13/2022	4	5	Raleigh	85	159
Parent	GA00190-7A14	+	3	4/11/2022	2	4	Raleigh	90	157
UX1992	UX1992-35	+	3	4/14/2022	4	2	Raleigh	80	160
Parent	MPV57	-	2	4/15/2022	1	6	Raleigh	90	161
UX1992	UX1992-193	+	3	4/13/2022	4	4	Raleigh	85	159
UX1992	UX1992-114	+	2	4/14/2022	2	5	Raleigh	70	160
UX1992	UX1992-125	+	1	4/15/2022	3	5	Raleigh	85	161
UX1992	UX1992-101	+	1	4/17/2022	3	3	Raleigh	80	163
UX1992	UX1992-174	+	2	4/14/2022	4	5	Raleigh	80	160
UX1992	UX1992-39	+	2	4/16/2022	0	4	Raleigh	80	162
UX1992	UX1992-175	+	2	4/16/2022	1	3	Raleigh	85	162
UX1992	UX1992-116	+	3	4/14/2022	2	4	Raleigh	85	160
UX1992	UX1992-153	+	1	4/15/2022	4	4	Raleigh	90	161
UX1992	UX1992-90	+	1	4/19/2022	0	5	Raleigh	85	165
Parent	ARGA051160-14LE31	-	2	4/14/2022	2	5	Raleigh	80	160
UX1992	UX1992-171	+	3	4/11/2022	1	4	Raleigh	75	157
Parent	TX12D4896	+	3	4/14/2022	2	4	Raleigh	80	160
UX1992	UX1992-160	+	2	4/15/2022	0	4	Raleigh	80	161
UX1992	UX1992-81	+	2	4/15/2022	3	3	Raleigh	75	161
UX1992	UX1992-180	+	2	4/16/2022	1	4	Raleigh	80	162
UX1992	UX1992-167	+	3	4/15/2022	0	5	Raleigh	80	161
UX1992	UX1992-163	+	3	4/13/2022	3	NA	Raleigh	75	159
UX1992	UX1992-34	+	3	4/12/2022	4	6	Raleigh	85	158
UX1992	UX1992-33	+	1	4/19/2022	4	4	Raleigh	80	165
UX1992	UX1992-9	+	2	4/19/2022	0	5	Raleigh	75	165
Parent	GA05450-EL52	+	3	4/11/2022	2	6	Raleigh	75	157
UX1992	UX1992-181	+	3	4/13/2022	4	NA	Raleigh	75	159
Parent	NC8248-1	+	3	4/10/2022	1	4	Raleigh	80	156
UX1992	UX1992-137	+	2	4/14/2022	2	4	Raleigh	75	160
UX1992	UX1992-146	+	3	4/15/2022	0	2	Raleigh	90	161
UX1992	UX1992-159	+	1	4/15/2022	2	4	Raleigh	80	161
UX1992	UX1992-119	+	3	4/15/2022	1	3	Raleigh	75	161
UX1992	UX1992-190	+	2	4/15/2022	2	3	Raleigh	80	161
UX1992	UX1992-144	+	3	4/13/2022	0	3	Raleigh	80	159
UX1992	UX1992-24	+	3	4/14/2022	2	3	Raleigh	80	160
UX1992	UX1992-82	+	1	4/19/2022	0	4	Raleigh	80	165
UX1992	UX1992-48	+	2	4/14/2022	2	4	Raleigh	75	160
Parent	GA001138-8E36	+	3	4/14/2022	0	3	Raleigh	85	160
UX1992	UX1992-165	+	1	4/18/2022	2	2	Raleigh	80	164
UX1992	UX1992-162	+	3	4/14/2022	0	3	Raleigh	80	160
Parent	LA09264C-P2	+	3	4/8/2022	0	4	Raleigh	75	154
UX1992	UX1992-69	+	3	4/11/2022	0	3	Raleigh	80	157
UX1992	UX1992-49	+	3	4/12/2022	2	5	Raleigh	85	158
UX1992	UX1992-73	+	1	4/16/2022	NA	3	Raleigh	80	162
UX1992	UX1992-63	+	1	4/15/2022	0	4	Raleigh	85	161
UX1992	UX1992-132	+	1	4/21/2022	3	5	Raleigh	75	167
UX1992	UX1992-197	+	2	4/12/2022	3	6	Raleigh	85	158
UX1992	UX1992-207	+	3	4/14/2022	0	5	Raleigh	65	160
UX1992	UX1992-129	+	2	4/13/2022	1	3	Raleigh	80	159
UX1992	UX1992-117	+	2	4/17/2022	2	7	Raleigh	85	163
Parent	GA06493-13LE6	+	3	4/15/2022	1	2	Raleigh	90	161
Parent	AGS2000	+	2	4/12/2022	2	6	Raleigh	85	158
UX1991	UX1991-22	+	3	4/21/2022	0	3	Raleigh	95	167
UX1991	UX1991-21	+	3	4/21/2022	0	2	Raleigh	100	167
UX1991	UX1991-44	+	3	4/12/2022	2	5	Raleigh	90	158
UX1991	UX1991-9	+	3	4/22/2022	3	4	Raleigh	90	168
UX1991	UX1991-20	+	3	4/13/2022	2	3	Raleigh	85	159
UX1991	UX1991-59	+	2	4/13/2022	3	5	Raleigh	95	159
UX1991	UX1991-10	+	3	4/16/2022	2	4	Raleigh	85	162
Parent	TX12D4896	+	3	4/14/2022	3	4	Raleigh	80	160
UX1991	UX1991-25	+	4	4/21/2022	1	4	Raleigh	80	167
UX1991	UX1991-73	+	3	4/19/2022	3	4	Raleigh	90	165
UX1991	UX1991-34	+	3	4/20/2022	0	3	Raleigh	95	166
UX1991	UX1991-1	+	3	4/13/2022	0	4	Raleigh	75	159
UX1991	UX1991-74	+	3	4/10/2022	1	5	Raleigh	85	156
Parent	Hilliard	+	1	4/14/2022	0	5	Raleigh	90	160
UX1991	UX1991-42	+	2	4/21/2022	1	4	Raleigh	100	167
Parent	GA06493-13LE6	+	2	4/14/2022	0	4	Raleigh	80	160
UX1991	UX1991-64	+	3	4/14/2022	0	3	Raleigh	90	160
UX1991	UX1991-13	+	3	4/16/2022	0	4	Raleigh	90	162
UX1991	UX1991-8	+	4	4/10/2022	2	5	Raleigh	85	156
UX1991	UX1991-182	+	3	4/16/2022	0	3	Raleigh	90	162
UX1991	UX1991-23	+	4	4/16/2022	0	3	Raleigh	85	162
Parent	ARGA051160-14LE31	-	2	4/16/2022	3	4	Raleigh	95	162
UX1991	UX1991-75	+	3	4/17/2022	1	5	Raleigh	80	163
Parent	LA09264C-P2	+	3	4/11/2022	0	6	Raleigh	80	157
UX1991	UX1991-30	+	3	4/13/2022	0	4	Raleigh	85	159
UX1991	UX1991-9	+	2	4/21/2022	0	3	Raleigh	90	167
Parent	GA05450-EL52	+	2	4/11/2022	2	5	Raleigh	75	157
UX1991	UX1991-67	+	3	4/11/2022	0	6	Raleigh	80	157
UX1991	UX1991-36	+	3	4/16/2022	1	4	Raleigh	90	162
UX1991	UX1991-72	+	3	4/14/2022	2	3	Raleigh	85	160
UX1991	UX1991-12	+	3	4/16/2022	1	4	Raleigh	100	162
UX1991	UX1991-63	+	2	4/15/2022	1	4	Raleigh	85	161
UX1991	UX1991-37	+	3	4/11/2022	1	4	Raleigh	90	157
Parent	GA001138-8E36	+	3	4/15/2022	2	4	Raleigh	100	161
Parent	SS8641	-	2	4/14/2022	1	3	Raleigh	85	160
UX1991	UX1991-47	+	2	4/21/2022	0	4	Raleigh	90	167
UX1991	UX1991-51	+	3	4/28/2022	0	2	Raleigh	110	174
UX1991	UX1991-43	+	4	4/14/2022	1	4	Raleigh	85	160
UX1991	UX1991-81	+	4	4/15/2022	0	3	Raleigh	90	161
Parent	MPV57	-	2	4/14/2022	2	5	Raleigh	85	160
UX1991	UX1991-177	+	4	4/17/2022	2	4	Raleigh	100	163
UX1991	UX1991-17	+	3	4/17/2022	0	4	Raleigh	100	163
Parent	GA00190-7A14	+	2	4/14/2022	1	4	Raleigh	95	160
UX1991	UX1991-4	+	3	4/18/2022	0	5	Raleigh	90	164
UX1991	UX1991-6	+	3	4/17/2022	1	4	Raleigh	95	163
UX1991	UX1991-3	+	3	4/17/2022	0	3	Raleigh	95	163
UX1991	UX1991-199	+	3	4/16/2022	1	2	Raleigh	90	162
UX1991	UX1991-18	+	2	4/14/2022	0	5	Raleigh	95	160
Parent	NC08-23383	-	2	4/15/2022	0	6	Raleigh	80	161
UX1991	UX1991-62	+	3	4/16/2022	2	5	Raleigh	95	162
UX1991	UX1991-41	+	4	4/16/2022	1	4	Raleigh	85	162
UX1991	UX1991-70	+	3	4/18/2022	0	4	Raleigh	95	164
UX1991	UX1991-29	+	3	4/29/2022	0	2	Raleigh	100	175
UX1991	UX1991-14	+	2	5/4/2022	0	2	Raleigh	95	180
UX1991	UX1991-35	+	3	4/17/2022	1	4	Raleigh	95	163
UX1991	UX1991-7	+	2	4/30/2022	0	2	Raleigh	100	176
UX1991	UX1991-78	+	3	4/21/2022	1	4	Raleigh	100	167
UX1991	UX1991-19	+	3	4/13/2022	1	5	Raleigh	90	159
UX1991	UX1991-53	+	3	4/21/2022	0	4	Raleigh	90	167
UX1991	UX1991-60	+	3	4/14/2022	0	3	Raleigh	90	160
Parent	NC8248-1	+	3	4/7/2022	0	6	Raleigh	85	153
UX1991	UX1991-55	+	2	4/16/2022	0	5	Raleigh	95	162
UX1991	UX1991-38	+	2	4/28/2022	1	2	Raleigh	100	174
UX1991	UX1991-69	+	3	4/12/2022	2	4	Raleigh	85	158
UX1991	UX1991-82	+	2	4/14/2022	2	4	Raleigh	85	160
UX1991	UX1991-11	+	3	4/14/2022	3	3	Raleigh	90	160
UX1991	UX1991-83	+	2	4/23/2022	0	4	Raleigh	100	169
UX1991	UX1991-181	+	2	4/17/2022	NA	5	Raleigh	100	163
UX1991	UX1991-48	+	3	4/19/2022	1	4	Raleigh	100	165
UX1991	UX1991-71	+	3	4/12/2022	2	3	Raleigh	95	158
UX1991	UX1991-188	+	3	4/17/2022	2	4	Raleigh	85	163
UX1991	UX1991-2	+	2	4/17/2022	0	3	Raleigh	90	163
UX1991	UX1991-79	+	2	4/12/2022	2	4	Raleigh	85	158
UX1991	UX1991-58	+	3	4/13/2022	3	NA	Raleigh	85	159
UX1991	UX1991-80	+	2	4/20/2022	0	3	Raleigh	95	166
UX1991	UX1991-196	+	3	4/17/2022	2	3	Raleigh	90	163
UX1991	UX1991-52	+	3	4/19/2022	1	4	Raleigh	80	165
UX1991	UX1991-5	+	4	4/12/2022	3	5	Raleigh	85	158
UX1993	UX1993-42	+	2	4/15/2022	1	4	Raleigh	80	161
UX1993	UX1993-2	+	3	4/11/2022	0	5	Raleigh	75	157
UX1993	UX1993-35	+	3	4/11/2022	2	NA	Raleigh	85	157
UX1993	UX1993-52	+	2	4/28/2022	0	2	Raleigh	90	174
Parent	NC8248-1	+	3	4/8/2022	0	6	Raleigh	80	154
UX1993	UX1993-10	+	3	4/13/2022	2	5	Raleigh	95	159
UX1993	UX1993-45	+	1	4/16/2022	3	4	Raleigh	90	162
UX1993	UX1993-50	+	3	4/10/2022	0	5	Raleigh	80	156
UX1993	UX1993-14	+	3	4/12/2022	1	4	Raleigh	85	158
UX1993	UX1993-29	+	4	4/12/2022	1	5	Raleigh	85	158
Parent	TX12D4896	+	3	4/13/2022	2	4	Raleigh	85	159
UX1993	UX1993-16	+	4	4/15/2022	2	3	Raleigh	100	161
UX1993	UX1993-43	+	4	4/12/2022	0	NA	Raleigh	85	158
Parent	AGS2000	+	3	4/12/2022	3	NA	Raleigh	85	158
UX1993	UX1993-57	+	4	4/13/2022	3	NA	Raleigh	85	159
UX1993	UX1993-24	+	3	4/13/2022	2	5	Raleigh	90	159
Parent	ARGA051160-14LE31	-	2	4/13/2022	2	5	Raleigh	80	159
UX1993	UX1993-34	+	3	4/27/2022	2	3	Raleigh	90	173
UX1993	UX1993-47	+	4	4/9/2022	4	NA	Raleigh	85	155
UX1993	UX1993-25	+	3	4/18/2022	2	3	Raleigh	95	164
UX1993	UX1993-55	+	3	5/1/2022	2	3	Raleigh	85	177
UX1993	UX1993-26	+	4	4/11/2022	0	6	Raleigh	105	157
UX1993	UX1993-32	+	4	4/14/2022	2	5	Raleigh	85	160
Parent	Hilliard	+	2	4/15/2022	1	5	Raleigh	85	161
UX1993	UX1993-28	+	2	4/29/2022	0	2	Raleigh	100	175
UX1993	UX1993-41	+	3	4/26/2022	0	1	Raleigh	90	172
UX1993	UX1993-17	+	3	4/15/2022	3	4	Raleigh	100	161
UX1993	UX1993-56	+	3	4/14/2022	2	5	Raleigh	85	160
UX1993	UX1993-38	+	2	4/17/2022	4	2	Raleigh	100	163
Parent	GA00190-7A14	+	2	4/13/2022	2	4	Raleigh	85	159
UX1993	UX1993-48	+	2	4/15/2022	3	3	Raleigh	105	161
UX1993	UX1993-111	+	4	4/13/2022	3	6	Raleigh	85	159
Parent	GA06493-13LE6	+	3	4/15/2022	1	4	Raleigh	90	161
UX1993	UX1993-59	+	2	4/23/2022	3	4	Raleigh	100	169
UX1993	UX1993-56	+	3	4/12/2022	0	5	Raleigh	90	158
UX1993	UX1993-197	+	3	4/12/2022	1	5	Raleigh	100	158
UX1993	UX1993-51	+	3	4/12/2022	2	7	Raleigh	80	158
UX1993	UX1993-1	+	4	4/11/2022	1	7	Raleigh	85	157
UX1993	UX1993-40	+	2	4/24/2022	3	4	Raleigh	95	170
UX1993	UX1993-173	+	3	4/14/2022	2	5	Raleigh	90	160
UX1993	UX1993-69	+	2	4/12/2022	1	5	Raleigh	80	158
UX1993	UX1993-170	+	1	4/23/2022	0	3	Raleigh	95	169
Parent	MPV57	-	2	4/17/2022	0	5	Raleigh	80	163
Parent	GA05450-EL52	+	3	4/8/2022	2	5	Raleigh	75	154
UX1993	UX1993-172	+	3	4/11/2022	1	6	Raleigh	90	157
UX1993	UX1993-18	+	3	4/16/2022	2	5	Raleigh	95	162
UX1993	UX1993-33	+	2	4/14/2022	3	6	Raleigh	85	160
UX1993	UX1993-177	+	3	4/10/2022	0	6	Raleigh	90	156
UX1993	UX1993-3	+	3	4/11/2022	1	5	Raleigh	95	157
Parent	LA09264C-P2	+	4	4/11/2022	0	6	Raleigh	85	157
UX1993	UX1993-192	+	3	4/14/2022	4	4	Raleigh	85	160
UX1993	UX1993-44	+	3	4/7/2022	3	NA	Raleigh	85	153
UX1993	UX1993-4	+	3	4/11/2022	0	6	Raleigh	90	157
UX1993	UX1993-46	+	4	4/10/2022	2	5	Raleigh	80	156
UX1993	UX1993-19	+	2	4/12/2022	3	5	Raleigh	90	158
UX1993	UX1993-5	+	3	4/10/2022	2	3	Raleigh	100	156
UX1993	UX1993-49	+	2	4/13/2022	0	4	Raleigh	80	159
UX1993	UX1993-23	+	2	4/13/2022	1	5	Raleigh	95	159
Parent	NC08-23383	-	2	4/14/2022	1	4	Raleigh	80	160
UX1993	UX1993-156	+	3	4/12/2022	1	5	Raleigh	90	158
UX1993	UX1993-31	+	2	4/25/2022	1	2	Raleigh	95	171
UX1993	UX1993-193	+	4	4/7/2022	0	NA	Raleigh	80	153
UX1993	UX1993-8	+	3	4/12/2022	2	7	Raleigh	80	158
UX1993	UX1993-37	+	4	4/9/2022	4	NA	Raleigh	75	155
UX1993	UX1993-6	+	2	4/27/2022	3	2	Raleigh	90	173
UX1993	UX1993-191	+	2	4/18/2022	2	5	Raleigh	85	164
Parent	GA001138-8E36	+	3	4/15/2022	3	3	Raleigh	100	161
UX1993	UX1993-175	+	3	4/13/2022	1	4	Raleigh	100	159
UX1993	UX1993-163	+	1	4/22/2022	2	3	Raleigh	90	168
UX1993	UX1993-7	+	1	4/15/2022	1	6	Raleigh	85	161
UX1993	UX1993-189	+	2	4/10/2022	1	4	Raleigh	90	156
UX1993	UX1993-188	+	3	4/10/2022	3	5	Raleigh	95	156
Parent	SS8641	-	2	4/13/2022	0	3	Raleigh	85	159
UX1993	UX1993-21	+	2	4/13/2022	1	5	Raleigh	85	159
UX1993	UX1993-186	+	3	4/13/2022	3	5	Raleigh	85	159
UX1993	UX1993-30	+	3	4/10/2022	2	4	Raleigh	85	156
UX1993	UX1993-188	+	3	4/10/2022	2	3	Raleigh	95	156
UX1993	UX1993-161	+	2	4/13/2022	1	4	Raleigh	90	159
UX1993	UX1993-9	+	3	4/11/2022	2	5	Raleigh	90	157
UX2010	UX2010-78	+	2	4/25/2022	0	NA	Raleigh	95	171
UX2010	UX2010-54	+	4	4/8/2022	1	NA	Raleigh	80	154
UX2010	UX2010-22	+	2	4/13/2022	2	NA	Raleigh	85	159
UX2010	UX2010-9	+	1	4/15/2022	0	NA	Raleigh	95	161
UX2010	UX2010-35	+	2	4/13/2022	1	NA	Raleigh	70	159
UX2010	UX2010-24	+	2	4/14/2022	2	NA	Raleigh	80	160
UX2010	UX2010-56	+	3	4/13/2022	2	NA	Raleigh	90	159
UX2010	UX2010-3	+	1	4/16/2022	2	NA	Raleigh	105	162
UX2010	UX2010-32	+	2	4/12/2022	2	NA	Raleigh	90	158
Parent	GA001138-8E36	+	3	4/19/2022	2	NA	Raleigh	100	165
UX2010	UX2010-51	+	2	4/12/2022	3	NA	Raleigh	90	158
UX2010	UX2010-10	+	3	4/13/2022	2	NA	Raleigh	80	159
Parent	TX12D4896	+	3	4/14/2022	2	NA	Raleigh	80	160
UX2010	UX2010-59	+	2	4/14/2022	2	NA	Raleigh	85	160
UX2010	UX2010-46	+	2	4/14/2022	1	NA	Raleigh	85	160
Parent	GA06493-13LE6	+	4	4/15/2022	0	NA	Raleigh	90	161
UX2010	UX2010-50	+	2	4/21/2022	1	NA	Raleigh	85	167
UX2010	UX2010-71	+	2	4/13/2022	1	NA	Raleigh	90	159
UX2010	UX2010-21	+	2	4/29/2022	2	NA	Raleigh	100	175
UX2010	UX2010-75	+	2	4/17/2022	NA	NA	Raleigh	100	163
UX2010	UX2010-41	+	3	4/16/2022	NA	NA	Raleigh	90	162
UX2010	UX2010-27	+	1	4/12/2022	NA	NA	Raleigh	95	158
UX2010	UX2010-52	+	2	4/16/2022	NA	NA	Raleigh	90	162
